Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-MTAB-3558	Transcription profiling by array of Arabidopsis swp73b-1 mutant	transcription profiling by array	Arabidopsis thaliana	6	2015-05-12	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-3558/E-MTAB-3558.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-3558/E-MTAB-3558.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-3558/
E-GEOD-59426	Expression data from Arabidopsis wild type and ibr1 ibr3 ibr10 triple mutant seedlings root tip segments treated with indole-3-butyric acid (IBA)	transcription profiling by array	Arabidopsis thaliana	12	2015-05-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59426/E-GEOD-59426.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59426/E-GEOD-59426.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59426/
E-GEOD-68437	The Arabidopsis GAGA-binding factor BPC6 recruits PRC1 component LHP1 to GAGA DNA-motifs	transcription profiling by array	Arabidopsis thaliana	8	2015-04-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-68437/E-GEOD-68437.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-68437/E-GEOD-68437.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-68437/
E-GEOD-64853	High REDOX RESONSIVE TRANSCRIPTION FACTOR1 levels result in accumulation of reactive oxygen species in Arabidopsis thaliana shoots and roots [mature leaves]	transcription profiling by array	Arabidopsis thaliana	6	2015-04-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64853/E-GEOD-64853.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64853/
E-GEOD-64783	High REDOX RESONSIVE TRANSCRIPTION FACTOR1 levels result in accumulation of reactive oxygen species in Arabidopsis thaliana shoots and roots	transcription profiling by array	Arabidopsis thaliana	6	2015-04-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64783/E-GEOD-64783.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64783/E-GEOD-64783.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64783/
E-MTAB-2870	Transcription profiling by array of Arabidopsis thaliana Columbia and MYB94 over expressing plant line leaves to investigate genome wide gene expression analysis	transcription profiling by array	Arabidopsis thaliana	6	2015-04-14	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-2870/E-MTAB-2870.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-2870/E-MTAB-2870.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2870/
E-GEOD-61631	Comparative transcriptional profiling between the organs of the scion and rootstock of a homograft (Arabidopsis thaliana)	transcription profiling by array	Arabidopsis thaliana	12	2015-04-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61631/E-GEOD-61631.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61631/E-GEOD-61631.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61631/
E-GEOD-53580	Expression data from Arabidopsis C3H14/15 overexpressors, c3h14c3h15 double mutant vs wild type	transcription profiling by array	Arabidopsis thaliana	12	2015-04-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53580/E-GEOD-53580.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53580/E-GEOD-53580.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53580/
E-GEOD-58855	A transcriptional map following the developmental trajectory of the Arabidopsis stomatal lineage	transcription profiling by array	Arabidopsis thaliana	15	2015-04-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58855/E-GEOD-58855.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58855/E-GEOD-58855.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58855/
E-MTAB-3451	Profiling primary and secondary targets of ARF7 and ARF19 in Arabidopsis thaliana roots	transcription profiling by array	Arabidopsis thaliana	16	2015-04-01	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-3451/E-MTAB-3451.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-3451/
E-GEOD-34202	Transcript profiling of Arabidopsis plasma membrane proton pump mutants	transcription profiling by array	Arabidopsis thaliana	8	2015-04-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-34202/E-GEOD-34202.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-34202/E-GEOD-34202.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-34202/
E-GEOD-52298	Transcription profiling by array of Arabidopsis myb3r mutants	transcription profiling by array	Arabidopsis thaliana	20	2015-03-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52298/E-GEOD-52298.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52298/E-GEOD-52298.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52298/
E-GEOD-62435	Transcription profiling by array of sdg8-5 mutant Arabidopsis plant with or without carbon and/or light treatment against wild-type counterparts to study SDG8's role of histone methylation in energy metabolism	transcription profiling by array	Arabidopsis thaliana	24	2015-03-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62435/E-GEOD-62435.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62435/E-GEOD-62435.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62435/
E-GEOD-55907	Expression data from WT and transgenic plants overexpressing cold-induced transcription factors	transcription profiling by array	Arabidopsis thaliana	28	2015-02-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55907/E-GEOD-55907.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55907/E-GEOD-55907.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55907/
E-GEOD-55906	Expression data from WT (Ws-2), CBF1,2,3, and CBF2?c (a truncated CBF2) overexpression	transcription profiling by array	Arabidopsis thaliana	28	2015-02-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55906/E-GEOD-55906.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55906/E-GEOD-55906.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55906/
E-MTAB-3090	Differential gene expression in mutants of Arabidopsis FAX1 compared to wild type	transcription profiling by array	Arabidopsis thaliana	26	2015-02-04	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-3090/E-MTAB-3090.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-3090/
E-MTAB-2565	CPIB Lateral Root timecourse	transcription profiling by array	Arabidopsis thaliana	72	2015-02-01	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-2565/E-MTAB-2565.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2565/
E-GEOD-61899	Polysome profiling in wild type and CIRCADIAN CLOCK ASSOCIATED 1-overexpressing (CCA1-ox) Arabidopsis thaliana over a 24-hour diurnal cycle	transcription profiling by array	Arabidopsis thaliana	96	2015-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61899/E-GEOD-61899.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61899/E-GEOD-61899.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61899/
E-GEOD-61898	Polysome profiling in CIRCADIAN CLOCK ASSOCIATED 1-overexpressing (CCA1-ox) Arabidopsis thaliana over a 24-hour diurnal cycle	transcription profiling by array	Arabidopsis thaliana	36	2015-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61898/E-GEOD-61898.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61898/E-GEOD-61898.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61898/
E-GEOD-61897	Polysome profiling in Arabidopsis thaliana over a 24-hour diurnal cycle	transcription profiling by array	Arabidopsis thaliana	36	2015-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61897/E-GEOD-61897.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61897/E-GEOD-61897.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61897/
E-GEOD-61896	Transcript levels in CIRCADIAN CLOCK ASSOCIATED 1-overexpressing (CCA1-ox) Arabidopsis thaliana over a 24-hour diurnal cycle	transcription profiling by array	Arabidopsis thaliana	12	2015-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61896/E-GEOD-61896.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61896/E-GEOD-61896.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61896/
E-GEOD-61895	Transcript levels in Arabidopsis thaliana over a 24-hour diurnal cycle	transcription profiling by array	Arabidopsis thaliana	12	2015-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61895/E-GEOD-61895.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61895/E-GEOD-61895.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61895/
E-GEOD-49418	Transcription factor WRKY46 regulates osmotic stress responses and stomatal movement tissue specifically and independently in Arabidopsis	transcription profiling by array	Arabidopsis thaliana	12	2015-02-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49418/E-GEOD-49418.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49418/E-GEOD-49418.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49418/
E-GEOD-63131	Expression data from the Arabidopsis with freezing treatment following the inhibitors of DNA methylation and histone deacetylation	transcription profiling by array	Arabidopsis thaliana	10	2015-01-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63131/E-GEOD-63131.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-63131/E-GEOD-63131.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-63131/
E-GEOD-64972	Transcriptome analysis of plant sulphate starvation and resupply	transcription profiling by array	Arabidopsis thaliana	8	2015-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64972/E-GEOD-64972.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64972/E-GEOD-64972.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64972/
E-GEOD-64968	Expression data from Arabidopsis wild-type (Col-0) and KO-nudx19  plants, which lacks nudix hydrolase 19, a NADPH hydrolase	transcription profiling by array	Arabidopsis thaliana	4	2015-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64968/E-GEOD-64968.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64968/E-GEOD-64968.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64968/
E-GEOD-61408	Auxin Induced Endodermal to QC Transdifferentiation Time Series and Downsteam of JKD Analysis	transcription profiling by array	Arabidopsis thaliana	26	2015-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61408/E-GEOD-61408.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61408/E-GEOD-61408.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61408/
E-GEOD-49437	Impact of NRT1.1 point mutants on gene expression under high NH4NO3 supply	transcription profiling by array	Arabidopsis thaliana	18	2015-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49437/E-GEOD-49437.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49437/E-GEOD-49437.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49437/
E-GEOD-64755	Global transcriptome analysis identifies shade avoidance-related genes regulated by BBX24 in Arabidopsis thaliana	transcription profiling by array	Arabidopsis thaliana	8	2015-01-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64755/E-GEOD-64755.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64755/E-GEOD-64755.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64755/
E-GEOD-64352	AtNIGT1/HRS1 TARGET approach	transcription profiling by array	Arabidopsis thaliana	6	2015-01-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64352/E-GEOD-64352.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64352/E-GEOD-64352.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64352/
E-GEOD-46084	Gene is expression in 2 mutant alleles of the freezing-sensitive mutant sfr6 subjected to cold	transcription profiling by array	Arabidopsis thaliana	4	2014-12-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46084/E-GEOD-46084.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46084/E-GEOD-46084.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46084/
E-GEOD-64253	Transcriptional profiling of the Arabidopsis root quiescent center	transcription profiling by array	Arabidopsis thaliana	3	2014-12-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64253/E-GEOD-64253.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-64253/E-GEOD-64253.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-64253/
E-GEOD-62537	Expression data roots of Arabidopsis plants inoculated with Verticillium longisporum	transcription profiling by array	Arabidopsis thaliana	12	2014-11-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62537/E-GEOD-62537.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62537/E-GEOD-62537.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62537/
E-GEOD-57449	Effect of NJ15 on gene expression profiles in Arabidopsis thaliana seedlings	transcription profiling by array	Arabidopsis thaliana	6	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57449/E-GEOD-57449.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57449/E-GEOD-57449.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57449/
E-GEOD-62751	Arabidopsis thaliana Col-0 leaf and root transcriptome response to Agrobacterium tumefaciens C58	transcription profiling by array	Arabidopsis thaliana	8	2014-10-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62751/E-GEOD-62751.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62751/E-GEOD-62751.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62751/
E-GEOD-62750	Arabidopsis thaliana Col-0 root transcriptome response to Agrobacterium tumefaciens C58	transcription profiling by array	Arabidopsis thaliana	4	2014-10-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62750/E-GEOD-62750.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62750/E-GEOD-62750.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62750/
E-GEOD-62749	Arabidopsis thaliana Col-0 leaf transcriptome response to Agrobacterium tumefaciens C58	transcription profiling by array	Arabidopsis thaliana	4	2014-10-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62749/E-GEOD-62749.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62749/E-GEOD-62749.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62749/
E-GEOD-33242	CHL1 functions as a nitrate sensor and also is one of major nitrate transporters responsible for nitrate responses and uptake	transcription profiling by array	Arabidopsis thaliana	11	2014-10-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-33242/E-GEOD-33242.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-33242/E-GEOD-33242.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-33242/
E-GEOD-60242	Expression data from early Arabidopsis thaliana embryo	transcription profiling by array	Arabidopsis thaliana	9	2014-10-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60242/E-GEOD-60242.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60242/E-GEOD-60242.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-60242/
E-GEOD-55913	Expression data from RECA1-overexpressing plants	transcription profiling by array	Arabidopsis thaliana	4	2014-10-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55913/E-GEOD-55913.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55913/E-GEOD-55913.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55913/
E-GEOD-62213	Detection of genes acting downsteram of ectopically expressed TCP/CYC2 transcription factors in Arabidopsis thaliana	transcription profiling by array	Arabidopsis thaliana	8	2014-10-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62213/E-GEOD-62213.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62213/E-GEOD-62213.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62213/
E-GEOD-42403	Transcription profiling by array of Arabidopsis inflorescences from TOP1a-2 mutants against wild type (Landsberg erecta) controls	transcription profiling by array	Arabidopsis thaliana	6	2014-10-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42403/E-GEOD-42403.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42403/E-GEOD-42403.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-42403/
E-GEOD-33270	Expression data from Arabidopsis thaliana WT (Ler), ebs and shl-2 mutants grown in short day conditions	transcription profiling by array	Arabidopsis thaliana	9	2014-10-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-33270/E-GEOD-33270.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-33270/E-GEOD-33270.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-33270/
E-GEOD-51692	Iron-deficiency-induced changes in wild type and IRP1overexpressed transgenic Arabidopsis plants	transcription profiling by array	Arabidopsis thaliana	16	2014-10-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51692/E-GEOD-51692.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51692/E-GEOD-51692.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51692/
E-GEOD-62180	Expression data from Arabidopsis rosette leaves	transcription profiling by array	Arabidopsis thaliana	45	2014-10-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62180/E-GEOD-62180.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62180/E-GEOD-62180.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62180/
E-GEOD-62163	Brassinosteroid-mediated gene expression changes in Arabidipsis during heat stress	transcription profiling by array	Arabidopsis thaliana	8	2014-10-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62163/E-GEOD-62163.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62163/E-GEOD-62163.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62163/
E-GEOD-61686	Gene regulation by the seed maturation master regulators, LEC1, LEC2, FUS3 and ABI3	transcription profiling by array	Arabidopsis thaliana	42	2014-10-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61686/E-GEOD-61686.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61686/E-GEOD-61686.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61686/
E-GEOD-61685	Gene regulation by the seed maturation master regulators, LEC1, LEC2, FUS3 and ABI3 [set 2]	transcription profiling by array	Arabidopsis thaliana	12	2014-10-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61685/E-GEOD-61685.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61685/E-GEOD-61685.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61685/
E-GEOD-61684	Gene regulation by the seed maturation master regulators, LEC1, LEC2, FUS3 and ABI3 [set 1]	transcription profiling by array	Arabidopsis thaliana	30	2014-10-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61684/E-GEOD-61684.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61684/E-GEOD-61684.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61684/
